,text,polarity,sentiment
1583,rt elonmusk gfilche must done future civilization without nothing matters,0.0,Neutral
1586,michealacronin little tip blankets car maybe tea flask hot chocolate live swede,0.06628787878787878,Positive
1587,thinking today make feel todays daily devotional joyce meyer teaches,0.0,Neutral
1588,supermarket right get fucking wifi life sad,-0.2714285714285714,Negative
1589,rt enmazed_members day day passed quickly preparing newest page life go since turni,0.3333333333333333,Positive
1590,important thing anyone needs life self confidence believe thamaraxbenedix edsa mv,0.4,Positive
1591,rt ghibranofficial took 4088 days since began film career experience moment 50th film love ak sir spread,0.5,Positive
1592,rt takako39a 何によって憶えられたいかその問いかけが人生を変えるピータードラッカーの名言どんな存在に思われたいか考えるきっかけになった言葉私らしさを認めてもらうために目指す方向を具体的に描きそれに近づくように行動してきた突き詰めれば生き方が見,0.0,Neutral
1593,紀の川市の中古住宅中古一戸建て物件 紀の川市 不動産,0.0,Neutral
1594,first presentation annalaura seifermann viamo platform viamos platform provides conne,0.25,Positive
1595,rt jervyfermin allow grieve big changes happening life transition painful saying good bye,0.0,Neutral
1596,kimdotcom life hanging,0.0,Neutral
1597,marumaru_frx ありがとう,0.0,Neutral
1598,rt nlechoppa1 nowhere shit start working life beautiful like,0.32499999999999996,Positive
1599,rt iajournal_ch intimidating organizations everyone works positionno one starts lif,0.0,Neutral
1600,life gets overwhelming pause watch ph sg highlights ill feel little better,0.078125,Positive
1601,rt allyowesyou aphobia ableism thread yall leave woman alone five fucking minutes let live fucking life,-0.3545454545454545,Negative
1603,rt oraclejayb life na dice e fit reach turn make dice lost depressing quotes send dm,-0.09999999999999998,Negative
1604,someone leaves mark persons life scar someone lifts people casts b,0.0,Neutral
1605,rt fimindset__ want success life open,0.15,Positive
1606,registration open join us lancetsummitobesity childhood obesity consequences across life course mar,0.0,Neutral
1607,life wonderful journey make journey someone elses 世界杯 avwrbkpbpj,1.0,Positive
1608,rt yaserjilani blessed day heartiest birthday greetings union minister state external affairs amp parliamentary affairs,0.0,Neutral
1610,life precious whistleblower country,0.5,Positive
1611,everyday wish greatly everyone sweet school life everything brightly everynight sleep much,0.37,Positive
1612,know young blood money made love guns shit made love drugs docto,0.22499999999999998,Positive
1613,このあとハバタクカミにタックルくらって後ろの色ジヘッドはきえました ポケモンsv nintendoswitch,0.0,Neutral
1614,rt hazhaffiza khaircobra masa sekolah dulu semangat join pidato bahas dah besar nak bercakap pun malas life tired,-0.4,Negative
1615,stop keeping head idea execute thankful someone express gratitude need clarity f,0.0,Neutral
1616,rt annamalai_k happy birthday super star indian cinema rajinikanth sir prayers long amp healthy life,0.3958333333333333,Positive
1617,rt gwizzot7 project purple string getting purple bracelets chosen item u may choose anything going serve,0.0,Neutral
1618,rt easterncomd life either daring adventure nothing composite teams army amp civilian volunteers ecttaa experienced,0.8,Positive
1619,rt fetechbytes redmi note 12 pro plus 5g 200mp camera launch india january 5 details fetechbytes redminote,0.0,Neutral
1620,take care keep soul diligently lest forget things eyes seen lest,0.0,Neutral
1622,figuring purpose life essential achieving greatness pathtosuccess dreambig,0.0,Neutral
1623,rt ka_orii_ hey god dont want place next year introduce help see way see,0.0,Neutral
1624,rt ahaluurr god please protect bella provide guide heal needed bless hard work grant sufficient gr,-0.2916666666666667,Negative
1625,blackstosaki mais je comprend pas voulais vivre vie de life anti social,0.03333333333333333,Positive
1626,imagine railing someone made life goal end child exploitation think youre h,0.0,Neutral
1628,rt blacknovaah im gon na protect whole life shes angel nobody right hurt girl wegotyoualba li,0.24285714285714285,Positive
1629,rt sidnaaz_ks navion1990 life mey moka sab ko milta hey hbdsidharthshukla,0.0,Neutral
1630,rt dssnewsupdates sole meaning life serve humanity guidance saint dr gurmeetramrahim singh ji insan volunte,0.0,Neutral
1631,thenanaaba long life know life get dream work one day get money cel,-0.05,Negative
1632,rt thesilvapr love life gtgt family,0.5,Positive
1633,susykriver responsibility weve given life stay strong,0.4333333333333333,Positive
1634,rt paulbernaluk getting glimpse life like poor people new flat prepay meter finding impossible find,-0.23882575757575758,Negative
1636,began miss free quiet life countryside,0.2,Positive
1638,rt trainingmindful used think worst thing life end alone worst thing life end peop,-1.0,Negative
1639,rt kobayashidoroth blast radius tuner piping provided duo contagion areas outbreak zones canada contained los,0.0,Neutral
1640,millions children learn swim every year saveourpools children somewhere learn vital life,0.1,Positive
1641,children access healthy start life visit lancslibraries skelmersdaleormskirk wher,0.5,Positive
1643,rt simonexelect period want bill people dont start conversation using word need favour,0.0,Neutral
1644,悲しみの空 憂う谷超えて 君に届けこのメロディー そして君の心を抱きしめたい 心を巡るメロディー響き渡れ 未来の僕へ あの子やあの人へ 大事な君へ song life,0.0,Neutral
1645,rt _tomyz 総額10万円プレゼント みなさんのコメントでトミーズキャラクターついついちゃんが決まる lt応募方法gt abcの中から気に入ったキャラクターを選んでコメント トミーズをフォローamprt 〆切12月18日23時59分,0.0,Neutral
1646,problem today people want heaven dont want god jesus said eternal life,0.0,Neutral
1647,hey hope trolling cus looked bunch recent tweets gettin,0.0,Neutral
1651,thatericalper life fight,0.0,Neutral
1652,rt peterhotez nation built science technology dad eddie hotez fought okinawa saipan philippines wwii w,0.0,Neutral
1654,上海 上海线下 waste lives drawing lines live life crossing shonda rhimes,-0.03181818181818183,Negative
1655,rt drtharun operation new life அனவரககமமன அரசக மணபமக தமழநட மதலமசசர கழகத தலவர அவரகளன தரவட மடல அரச கழக,0.13636363636363635,Positive
1656,rt news18dotcom happy birthday rajinikanth rajinikanth turns year older today heres look thalaivas life times rajin,0.48333333333333334,Positive
1657,ㅤ abyssalcryo ah bi han formidable grandmaster lin kuei shrouded,0.0,Neutral
1659,rt ml_philosophy philosophy_life dont waste time anger regrets worries grudges life short unhappy,-0.31999999999999995,Negative
1660,rt aldigunawanreal sesekali kamu cobain deep talk people look hahahihi every day find side pain l,0.0,Neutral
1661,ms_kasumu life na dey enjoy live nothing,0.2681818181818182,Positive
1662,itsmissmarry0 life_of_iite lightfelix00 beautiful pink pussy kiss,0.375,Positive
1663,please stay healthy safe ur servicewell miss wait return youve inspired us,0.5,Positive
1664,avael28 dream 2023 would meet boys real real life would never unhappy,0.30000000000000004,Positive
1665,dont believe ever got cheated life relationship simply didnt exist lol,0.4,Positive
1666,new chapter life finally free,0.2681818181818182,Positive
1668,3人連続で素敵な方なんですがみたいな言葉を置いた上で交際終了を喰らってて一体何が何だかわからんわ,0.0,Neutral
1669,rt maxblumenthal zelenskys new inclusive ukraine russian books amp music postsoviet artists banned print media must p,0.06818181818181818,Positive
1670,cant imagine life without music cant,0.0,Neutral
1671,hmrccustomers spoke someone via online chat function 10 days ago regarding tax code rebate tol,0.0,Neutral
1672,rt artvikkyfoto fam artwork faith 55 editions opensea 0025 eth piece painwhen want scream,0.0,Neutral
1674,rt belif_rojina muze pata hai aap ho kahi na kahi kha ho ye pata nahin shayad se app abhi apni dusri life enjoy kr rahe honge par,0.4,Positive
1676,calculator like calculater aint math life,0.0,Neutral
1677,best wishes sh pawarspeaks ji birthday prayers good health long life,0.5499999999999999,Positive
1678,rt reddogsusie tn memphis welfare confiscation big mama 4yr 6mo hw weighing 37lbs sweet girl rotten life clear,0.15,Positive
1679,rt taetae_ph day 12 taecember pick favorite taehyung solo song make life horribly difficult reply rt qt,0.0,Neutral
1680,nagi_chan_nel 逆張りしてaのみ,0.0,Neutral
1682,rt ptccentre come 2023 want build spiritual life 1 listened pmavis message reset 2,0.0,Neutral
1683,hes love life,0.5,Positive
1684,aassccle private life n14,0.0,Neutral
1685,rt dssnewsupdates one kind gesture save somebodys entire life compassion heart derasachasauda volunteers donate blood,0.3,Positive
1687,toddler fighting life afternoon 13 days christmas horror road smash,0.0,Neutral
1689,ash36995694 rishisunak lulaoficial yes sadly know theyre liars got freemasonry police,-0.5,Negative
1691,rt judsan12 自分が信じてなければ どんな目標にも届かない,0.0,Neutral
1692,naroh life dado envidia,0.0,Neutral
1693,nft sphere main thing fuck choice collection save,-0.11666666666666668,Negative
1694,rt daryazorka honor contribute film translator translating footage one hardest things ive,0.0,Neutral
1695,cyan_4_ ラヴィi,0.0,Neutral
1696,extremely confused life going,-0.4,Negative
1697,rt itsmrxxx life gif xstudio compound refresh check rewards check twitter check news check business stuffrinse repe,0.0,Neutral
1698,ever came life fathers,0.0,Neutral
1699,rt maraton21 장관 해임건의 투표에 183명중 찬성 182 무효 1로 가결 이게 공산당 투표지 민주국가 투표냐,0.0,Neutral
1701,lifeへの匿名のメッセージを募集中 マシュマロを投げ合おう,0.0,Neutral
1702,rt keyur_sidhearts repeat proud fan sidharth_shukla life hbdsidharthshukla,0.8,Positive
1703,rt dssnewsupdates eye ailments deeply impact quality life 31st freeeyecamp organized offering free checkups,0.2,Positive
1705,rt llcclclc birthday gift mile every step life like opening surprised mystery boxes waiting corner w,0.1,Positive
1706,life remember ended together lmao,0.6,Positive
1707,50代ファッションノースフェイスのダウンのコーデと我が家のクリスマス仕様紹介 kayoko life,0.0,Neutral
1709,salarnarei 25 year old detained shahreza due extreme torture hands head broken one,-0.1375,Negative
1712,rt mwes_gye 2022 least achieved two great things life quitted alcohol amp smoking look small,0.08333333333333333,Positive
1714,think babar also needs take responsibility bad things happened life well,-0.6999999999999998,Negative
1715,rt sundaewrites visual representation sunoo ran life,0.0,Neutral
1716,marcia childe lawrence hill 开云体育 jason milton 法甲 hair cup life base,-0.8,Negative
1717,rt zaheerah_raja unfortunately give directions around city lived entire life,-0.25,Negative
1719,life always rosy makes life beautiful able make dreams f,0.675,Positive
1721,diploma life since parents aku dh nmpk aku pandai cari duit 700 per month 100 weeks dah c,0.0,Neutral
1722,emilym0703 absolutely correct life isnt stuff truly living investing,0.2,Positive
1723,最近だと自宅でオンライン診療して処方してもらえるから本当にラクですね 無料で相談可 薬は自宅に最短翌日到着 初診からオンラインで薬処方可能 欲しい内服薬って保険診療では処方されなかったからここのクリニックは最近お世話,0.0,Neutral
1725,victim 24yearold man rushed hospital emergency services spokesperson met police sai,-0.07500000000000001,Negative
1726,would life without antics ask,0.0,Neutral
1729,rt tonyvalormusic heal wounds dont control life,0.0,Neutral
1730,stariath full life despite short one idk try focus part work,0.175,Positive
1731,rt psbrarofficial warm birthday greetings national spokesperson bjp4india shri shahnawaz hussain ji pray god almighty fo,0.6,Positive
1732,sky_lee_1 ar15 never weapon war dont need government agents war telling us guns,0.0,Neutral
1734,excess mortality shifted much pretty phenomenal group life policyholders exposed vax,0.375,Positive
1736,like way relationships end nowadays insult crying troubleu stop communication life,-0.2,Negative
1737,rt alanwatsonfeat1 irishrainforest trees life wild boar charitys dundreggan conservation estate 2009 robins beg,0.1,Positive
1738,rt ashajaffar footballer day robber night life captured tv show,0.0,Neutral
1739,rt davido declare life ought highly placedyou replaced seat glory em,0.16,Positive
1740,170504在线while life hope,0.0,Neutral
1743,rt dailygetterrobo today seems lost voice z mizuki may music carry life,0.0,Neutral
1744,rt nameismaury would nice find best friend get married live happily everything together ulterior,0.5572727272727273,Positive
1745,rt captainrk8055 amazing moment drop phone headphones save life _ hbdsidharthshukla,0.6000000000000001,Positive
1746,xttsara good baby little stressed uni normality life beautiful,0.4541666666666666,Positive
1747,nowplaying youngboy never broke life support,0.0,Neutral
1748,life_on_lol コンデンターでよ一緒に,0.0,Neutral
1750,rt ericmaverick250 law 5 much depends reputation guard life robert greene reputation cornerstone,0.2,Positive
1751,岸田首相防衛費大増税に自民議員から批判噴出も身内の増税反対はヤラセに過ぎない 日刊ゲンダイdigital,0.0,Neutral
1752,rt ealth_director cost procrastination life couldve lived,0.0,Neutral
1753,rt yungmiami305 real lifegt,0.2,Positive
1755,thepaulwilliams swallowed brexit responsible everything message whole sheltered life,0.2,Positive
1756,rt uhume soul life within us means agrees life outside us one courage ask thinks sh,0.0,Neutral
1757,rm cool amp talented bias line bts loved still life sm,0.5833333333333333,Positive
1759,rt victimsupport youre trapped stuck relationship abusive partner difficult picturing life outside,-0.2333333333333333,Negative
1760,loyal 100 politics life brother,0.3333333333333333,Positive
1761,life ages far,0.1,Positive
1763,nowplaying jennifer warnes ive time life,0.0,Neutral
1766,ikifika point im tired life ill make sure assassinated around 15 corrupt kenyan politician,-0.225,Negative
1767,rt allahgreatquran allah awesome plan life could ever imagine simply allah loves,0.5,Positive
1769,rt tshepo_ranko theres way claim love someone try make life easier thoughtfulness show towa,0.5,Positive
1770,life grabbing nipple piercings,0.0,Neutral
1774,maiiohmooii really kpop shit life,0.0,Neutral
1776,exact skills need great jobs like sales also great entrepreneur,0.6166666666666667,Positive
1777,rt ezuiequotes lifes expecting hoping wishing becoming,0.45,Positive
1778,five years heaven john schlimm journey towards deeper meaning life via theorganicview,0.0,Neutral
1779,rt thepropgallery gm try fix whatever comes life fix way whatever comes fine,0.4166666666666667,Positive
1781,rt itsharishg2h happy birthday superstar rajinikanth wishing good health happiness life always behalf fans,0.7333333333333334,Positive
1784,rt murtazaviews imran ali yousaf grateful vindication daily mail defamation case says david rose tried destroy life fa,0.13333333333333333,Positive
1786,value life lies length days use make 世界杯 mfdhqcet,0.0,Neutral
1787,rt khushikhus ssr always surrounded fake ampselfish people actually trapped n keptaway familyamplife peo,-0.35,Negative
1789,dna selfreplicating material carrying genetic information living organisms sort blueprint life,0.0,Neutral
1790,rt bbyevelina want 4 christmas god continue making life better,0.5,Positive
1791,rt emma__jayne14 cutting access medicare rebated psychological visits disproportionately affect people low incomes meaning,-0.19999999999999998,Negative
1794,rt shyawlfc pov made right decisions life,0.2857142857142857,Positive
1795,life song jah guide way zhustlers chillout soul fatima ezzahra martins ate reggae,0.0,Neutral
1796,hot tip want get better sales hell want get better business life general one thing,0.325,Positive
1797,realizing anything life needs fixing due mental barrier follows answer dif,-0.1125,Negative
1798,liam treated badly point attempted end life broadcast went l,-0.6999999999999998,Negative
1799,rt kuimashaah role pineapple play womans life,0.0,Neutral
1802,birthday greetings super star indian actor politician shri rajinikanth ji may wonderful day,0.6666666666666666,Positive
1803,chandranichat17 bluntvikas2 aunty khud tou zindagi mein kuch kar nhi payi aur dusro ko bolti ho jealous kahi ke,0.0,Neutral
1804,rt adarathexplorer want 2023 god life blessing others personal unshakable jo,0.0,Neutral
1805,life hard move sweet heart 上海线下 上海,0.029166666666666646,Positive
1806,rt theajakemanger breaking met anuoluwapo yesterday amp touched marrows story bitter sweet experience,0.12499999999999999,Positive
1807,へーい彼女俺と一緒にマヨしないか,0.0,Neutral
1808,fermentess ive spent basically whole life things help people reward,0.05,Positive
1811,rt yoonjpage 221210 ment swear froze seat seeing attractive jaehyuk real life 윤재혁 트레저 yoonjaehyuk treasure,0.5,Positive
1812,rt ladybet8 hardest times often lead greatest moments life keep faith worth end,0.65,Positive
1813,rt nottydesignss longer tied one thing brings lot blessings coming lot wealth success abundance growt,0.3,Positive
1814,giveawayfandoms father experiencing first snow fall life im happy lt3,0.525,Positive
1815,kyeomdaisies omg ive searching shua biased people like forever life,0.0,Neutral
1816,life sweet sad thank god,-0.07500000000000001,Negative
1817,rt ealthnation__ wealth material possessions also rich fulfilling life,0.375,Positive
1819,rt everycdi mercy johnson said unusualphyna everybodys baby love laugh said lot say,0.4,Positive
1820,must borne mind tragedy life doesnt lie reaching goal tragedy lies havin,0.0,Neutral
1822,life story,0.0,Neutral
1823,rt valaafshar spend time small stuff find time spend really matters life,-0.024999999999999994,Negative
1824,rt eclecticstraws certain areas life love spontaneity areas need organization structure,0.35714285714285715,Positive
1825,rt fact lifes short spend people make laugh feel loved,0.3333333333333333,Positive
1826,slice life 街の空気 fujifilm xt5 xf 18mm f2 r ノスタルジックネガ,0.0,Neutral
1827,rt deezyfinessedoe feels like fighting life misunderstood,0.0,Neutral
1829,rt nayanta48486209 pritinath9 advbuyersgroup live ur life ur money give govtand builders hardearned money let,0.13636363636363635,Positive
1830,rt ozzyetomi man whose ministry exclusively giving women relationship life advice fraud quote,0.0,Neutral
1833,done life leave alone,0.0,Neutral
1837,rt tatehukazy whenever feel like bad day cursed life know villagers caught ate blue,-0.3499999999999999,Negative
1838,dt_smile นาจะผกพนกบโครงการ life ของ ap มากเปนพเศษนะครบ ตงแตยค life ปนเกลาเลยทเดยว ละยงมไปเกยว,0.0,Neutral
1840,rt agmredmylene dont think future comes soon enough,0.0,Neutral
1841,rt veniaelle leave artists alone im sick tired seeing artists get harassed art choose like shipc,-0.5571428571428572,Negative
1843,rt sshinosi sshinosi right freedom expression freedom thought peaceful assembly access law education,0.26785714285714285,Positive
1844,hi buildbuilddd always remember many people love appreciate wish true happiness life,0.5125,Positive
1845,rt ctravi_bjp wishing thiru rajinikanth avargal happy birthday superstar humble human inspiration,0.20000000000000004,Positive
1846,rt rastarafi03 pfizer trials people died vaccine group placebo group takes 22000 vaccines sav,0.0,Neutral
1847,hold dreams better life stay committed striving realize happy new week,0.4787878787878788,Positive
1848,rt sergioromanhc getting body mind healthy important start today build life changing habit training,0.45,Positive
1850,hold dear life,0.0,Neutral
1851,big bro ready give whole life presents,0.13333333333333333,Positive
1852,im gon na work hard something bts something useful dont know gon na yet ill pour life,-0.1638888888888889,Negative
1853,ya ting karen grabbed bubble tea kai jun ursula played basketball watch youtube,0.0,Neutral
1855,rt vishnu_k2000 chillachillasong celebration life next song thunivu relatable everyone ajith sir like,0.0,Neutral
1857,im petting dog rn life good,0.7,Positive
1858,rt theempress1111 taurus virgo capricorn mini love prediction heart heart conversation per,0.5,Positive
1859,rt accentinvesting book changed life recommend anyone,0.0,Neutral
1860,rt vator_h_town elite 6 pts 10 rebs 2 asts 3 stls 1 blk game youll ever see life jabari smith jr went toe,-0.4,Negative
1861,rt al__quraan every day remind written meant reach due time delays,-0.125,Negative
1862,mind powerful thing filter positive thoughts life start change,0.2636363636363636,Positive
1863,rt chaoscreatorstx ready rock night 730pm check corizbetter set reprised piece august concert,0.2,Positive
1864,take church ill worship like dog shrine lies ill tell sins sharpen,-0.5,Negative
1865,rt avargas2403 strenght amp truth life love patriotism nothing love friendship nothing love j,0.5,Positive
1866,asensii20 aint madrid fan bro dedicated whole life hating ronaldo creating fake madrid fan account,-0.15,Negative
1867,bosskimhucci dont understand one choose money life,0.0,Neutral
1869,rt nythealth nytopinion realize unexpected circumstances would profoundly influence direction career,0.09166666666666667,Positive
1870,village life snowy morning including 20th century postbox 16th century cottages 12th century church,0.0,Neutral
1871,rt esmaeils1169 حرف جا رو تکرار نکنیم و نگیم مجیدرضا_رهنورد رو در ملا عام اعدام کردند مردمی در کار نبوده چندتا کفتار بسیجی رو دورش,0.0,Neutral
1873,rt uptourismgov youre search peaceful surrounding positive vibes visit pakkatalab victoriapark etawah sit,0.23863636363636365,Positive
1874,rt tee_classiquem1 much ronaldo greatest footballer earth cr7 inspiration symbol hope,0.6,Positive
1876,yes also holds life general getting ever easier connect via screens avoiding hassle going,0.05000000000000002,Positive
1877,rt fetechbytes twitter 20 elonmusk threatens sue employees fetechbytes,0.0,Neutral
1878,河南奇幻之旅2 go different places see different scenery know different things feel different life welcome henan,0.16,Positive
1880,rt biafrablogs1 dear unknown gunmen thank risking lifes poor masses amp making sure evil selection doesnt,-0.25,Negative
1881,fermentess mmm life one long battle never find happiness forever fig,0.32499999999999996,Positive
1882,rt flyhrj chenle one photogenic people ive ever seen life,0.0,Neutral
1885,nakakapagod tong college life deserve ko talaga ng momol reward,0.0,Neutral
1886,shadow_romantic life know yes fiction im already married,0.25,Positive
1887,thenanaaba advice life,0.0,Neutral
1888,life_on_lol 木曜6時9時,0.0,Neutral
1889,ifemosumichael cuz dey leave im house im bestie one one dey judge life based social media,0.03333333333333333,Positive
1891,life gives signs,0.0,Neutral
1892,mindonmysleeves life isnt fair humans arent angels want something hes willing give u u w,0.475,Positive
1893,rt annamalai_k birthday greetings hon mos thiru vmbjp avargal dynamic minister supportive tamil issues across globe,0.25,Positive
1896,young life,0.1,Positive
1897,rt pegasus_szn theres stage get life realize dad keep telling reduce tv volume,0.0,Neutral
1898,rt prmreverse 문재인은 딸 문다혜 때문에 개딸지지층 다 잃고 이제 진짜 한줌 샅문파만 남았네 그 딸이 트윗개설 초기부터 팬클럽과 교류할 때 딱 알아봤는데 돈에 눈멀어 팬장사 하려다가 아부지 팬덤을 완전히 쪼그라들게 만들었군 문 본인,0.0,Neutral
1901,i_8_it_here cause thats life doesnt always work way vision,0.0,Neutral
1905,do_life_radio いるよ ｼﾞｰ,0.0,Neutral
1907,im really happy found dan nick aka little kings life tiktok last year even though theyre going,0.2041666666666667,Positive
1908,rt tony40335450 bromley south man stabbed rail worker punched another trying dodge fare police said victim fortunate,0.1625,Positive
1909,hemnseyedi islamic republic hanged second innocent iranian protester majidrezarahnavard whose crim,0.25,Positive
1912,rt mikedon__ waah travel world see new places life nuh nice right mi ah work towards,0.34069264069264066,Positive
1913,living best life,1.0,Positive
1914,rt holocaustmuseum family hermine hlavek gentle fragile doctors treated unworthy life wa,0.1,Positive
1915,o4o4p_ lol trsr turns fashion commentator teume life truly fun many things talk,0.5333333333333333,Positive
1916,bbcnews ill say deaf ears massive social care benefit reform needed get pe,-0.15555555555555556,Negative
1917,please true rest life 世界杯 rmbbijmoww,0.35,Positive
1919,steam alone enjoy life نمشے h4 h4 h4,0.4,Positive
1920,rt resinart_mekyas retweetlikeshare support small blackowned business takes 5 seconds could change life,-0.25,Negative
1921,rt splatoonjp クマサン商会からお礼のメッセージが届いた この度はビッグランへの多数のご参加ありがとうございました みなさまのおかげでスメーシーワールドの安全が確保されたくさんの金イクラが集まりました 参加者にはお礼のオキモノを送付させていただきました,0.0,Neutral
1922,worlds changed completely since first sms text message 3o years tech may evolved short,0.11666666666666665,Positive
1925,rt drespitfacts unfortunately life doesnt wait okay get keep going,0.0,Neutral
1927,strictlys helen skelton opens devastating family tragedy changed life familytragedy thatchanged,-1.0,Negative
1929,170452在线while life hope,0.0,Neutral
1930,matter many times try block outta life always goes back,0.25,Positive
1931,rt nonsonnamani todays post appreciation appreciation god granting life good health appreciation fa,0.7,Positive
1933,rt nivea__mc today fill day cup life bomdia goodmorning guenaydin bonjour buongiorno,0.0,Neutral
1935,gbnews always look bright side life,0.7000000000000001,Positive
1936,rt nottydesignss may experience loss alignment manifest love hatred youll fine transformati,0.45833333333333337,Positive
1939,rt _niyyy im really girl embarrassment struggle whatever life brings,0.2,Positive
1940,rt drthema survived season everything falling apart beautiful see life youre creating,0.85,Positive
1942,rt drmatthewsweet already seeing antivaxxers encouraged musk tweet threatening violence eminent doctors telling,0.0,Neutral
1943,rt timidakolo hurtburnt damaged relationships god put life get purpose forgetting sometimes,0.0,Neutral
1944,rt kobecreamy guy doesnt want sexual misconduct headlines later life 60 way go guys,0.25,Positive
1946,bts_bighit ogmgmm,0.0,Neutral
1947,rt grace_araneta say life highway travel roads good bad yet blessing th,5.551115123125783e-17,Positive
1948,publisherswkly name sandor balla author tree life trilogy would like share naruto fan novel,0.0,Neutral
1949,rt navigliomaria love man born years ago time love grown continue grow supporting,0.4166666666666667,Positive
1950,rt awkwardlefty_cj lilysimpson1312 doesnt strongly disagree hasnt thought saw channers tweeting ab,0.4333333333333333,Positive
1951,ask chopdaharshad push worst times life general work ps please ask p,-0.475,Negative
1953,playing 4 ginger bread man mvp jbiz j5 4 life radio app,0.0,Neutral
1954,rt nicojamesbcn 23 steps turn life around 90 days 2023,0.0,Neutral
1955,whole life feel like burden think much hate,-0.30000000000000004,Negative
1956,rt ajaynsp thinks never take life seriously one ever makes alive chill outss hbdsidharthshuk,-0.11666666666666665,Negative
1958,rt mindandglory 12 simple sentences change life,0.0,Neutral
1959,rt iamrahman_offl chillachilla song celebration life next song thunivu relatable everyone ajithkumar,0.0,Neutral
1961,rt tulunaduutd gemsofbollywood real life pathaan,0.2,Positive
1963,2ndgradient salarnarei 25 year old detained shahreza due extreme torture hands head br,-0.049999999999999996,Negative
1964,one foggy christmas eve santa came say,0.0,Neutral
1967,節約エアコンと蛍光灯のonoffはさらに電気代がかかる恐れがあるのでやめましょう 節約,0.0,Neutral
1969,clintonboateng6 kelowusu simple comprehension anyone god devil regarding impact,0.0,Neutral
1970,節約エアコンは28度が理想扇風機の併用により意外と快適に過ごせます 節約,0.0,Neutral
1971,_thrixian yes even get friends real life online friends thats,0.2,Positive
1972,rt beingpowerfull hasanfirouzi arrestedhis daughter 18days old result many tortureshe bled internally forced,0.09999999999999998,Positive
1973,drpenking theres script life stuff neither formula love thing ill recommend,0.0,Neutral
1974,rt hashitammy happy birthday sweetest sis jannat_firdouse special day wish smiles joy may,0.6523809523809524,Positive
1975,jotgateun_life 만식이 냄새 뭍어있나요 그게 젱 중요한데,0.0,Neutral
1978,rt mita__tweetz dear sidharthshukla remind us every day makes life enjoyable great man like inspire us,0.65,Positive
1979,rt excusewilliam life hard hard pass,-0.2916666666666667,Negative
1980,rt vivaneil1234 acts kindness changes someones daybut change life,0.0,Neutral
1981,chaperone content writer editor web designer digital technically analysisbook service life,0.0,Neutral
1982,govt taking away 1 year protestors life simply standing road oppressionisoppression,0.0,Neutral
1983,reason stress anything cuz live abundant life amp im divinely protected grateful,0.36818181818181817,Positive
1984,life hard move sweet heart 北京线下 北京,0.029166666666666646,Positive
1987,rt earthaccounting nearly 10 marine life threatened extinction red list climatechange biodiversity,0.05,Positive
1989,man ffs facial feminization surgery result excessive bleeding stroke lost sensation,-0.125,Negative
1990,rt ballouxfrancois vlal42 face mask seems considered amulet sign allegiance ideological movement,0.0,Neutral
1992,trouble goal spend life running field never score,-0.2,Negative
1993,nowt_to_say life good,0.7,Positive
1994,rt nottydesignss year receive justice let go anxiety amp fear 111 stepping outside comfort zone complet,0.0,Neutral
1995,take lightly promises make love people find little lasting satisfaction life,0.178125,Positive
1996,rt temiladesalami_ one thing people always want downplay evident hand god life unapologetically,0.25,Positive
1997,life lives,0.0,Neutral
1998,life like bowl icecream melts quickly enjoy lasts thamaraxbenedix edsa mv,0.4,Positive
